epoch:2,batch:27, x 0.0259, y -0.0023, sim -216.4391, loss 7.6757, grad_scale 10.0000, param_scale 23.9087, graph_vec_scale 1.2035, sim_pos -51.6638, sim_neg -245.1615, sim_diff 193.4977, labels -0.7031, time 636.94s
epoch:2,batch:28, x 0.0110, y -0.0017, sim -204.5029, loss 4.9691, grad_scale 10.0000, param_scale 23.9077, graph_vec_scale 1.1268, sim_pos -31.7670, sim_neg -236.4911, sim_diff 204.7241, labels -0.6875, time 645.60s
epoch:2,batch:29, x -0.0027, y -0.0034, sim -128.9571, loss 3.8675, grad_scale 10.0000, param_scale 23.9067, graph_vec_scale 0.6978, sim_pos -25.3720, sim_neg -147.5738, sim_diff 122.2018, labels -0.6953, time 653.66s
epoch:3,batch:1, x 0.0085, y -0.0052, sim -154.1151, loss 9.3313, grad_scale 10.0000, param_scale 23.9056, graph_vec_scale 0.7391, sim_pos -61.2517, sim_neg -170.8048, sim_diff 109.5531, labels -0.6953, time 662.32s
epoch:3,batch:2, x -0.0077, y -0.0058, sim -155.8396, loss 42.3780, grad_scale 10.0000, param_scale 23.9046, graph_vec_scale 0.7683, sim_pos -271.1696, sim_neg -134.4822, sim_diff -136.6874, labels -0.6875, time 670.96s
epoch:3,batch:3, x -0.0710, y -0.0073, sim -196.9820, loss 21.6935, grad_scale 10.0000, param_scale 23.9037, graph_vec_scale 1.0431, sim_pos -132.2273, sim_neg -209.6909, sim_diff 77.4636, labels -0.6719, time 679.72s
epoch:3,batch:4, x -0.0476, y -0.0090, sim -267.6932, loss 12.5788, grad_scale 10.0000, param_scale 23.9028, graph_vec_scale 1.3685, sim_pos -73.1859, sim_neg -308.0627, sim_diff 234.8769, labels -0.6562, time 688.29s
epoch:3,batch:5, x -0.0398, y -0.0095, sim -180.2070, loss 13.9068, grad_scale 10.0000, param_scale 23.9019, graph_vec_scale 0.9405, sim_pos -84.7650, sim_neg -198.9386, sim_diff 114.1736, labels -0.6719, time 696.51s
epoch:3,batch:6, x 0.0608, y -0.0085, sim -180.6033, loss 36.6828, grad_scale 10.0000, param_scale 23.9008, graph_vec_scale 0.8389, sim_pos -218.3121, sim_neg -172.9907, sim_diff -45.3214, labels -0.6641, time 704.88s
epoch:3,batch:7, x 0.0512, y -0.0078, sim -192.0957, loss 11.4642, grad_scale 10.0000, param_scale 23.8999, graph_vec_scale 0.9453, sim_pos -88.8941, sim_neg -207.3676, sim_diff 118.4736, labels -0.7422, time 712.91s
epoch:3,batch:8, x -0.0016, y -0.0062, sim -206.5013, loss 8.4708, grad_scale 10.0000, param_scale 23.8993, graph_vec_scale 1.0248, sim_pos -49.2440, sim_neg -239.1396, sim_diff 189.8957, labels -0.6562, time 721.41s
epoch:3,batch:9, x -0.0458, y -0.0060, sim -156.0403, loss 9.6441, grad_scale 10.0000, param_scale 23.8987, graph_vec_scale 0.8083, sim_pos -58.7098, sim_neg -175.1426, sim_diff 116.4328, labels -0.6719, time 730.18s
epoch:3,batch:10, x -0.0855, y -0.0074, sim -166.1605, loss 5.0588, grad_scale 10.0000, param_scale 23.8980, graph_vec_scale 0.8830, sim_pos -34.9148, sim_neg -188.3344, sim_diff 153.4196, labels -0.7109, time 739.80s
epoch:3,batch:11, x -0.0466, y -0.0074, sim -131.6076, loss 11.6918, grad_scale 10.0000, param_scale 23.8973, graph_vec_scale 0.6895, sim_pos -80.8351, sim_neg -140.1857, sim_diff 59.3506, labels -0.7109, time 748.66s
epoch:3,batch:12, x 0.0062, y -0.0076, sim -123.1943, loss 5.0772, grad_scale 10.0000, param_scale 23.8965, graph_vec_scale 0.6157, sim_pos -35.1119, sim_neg -138.0758, sim_diff 102.9638, labels -0.7109, time 757.26s
epoch:3,batch:13, x 0.0341, y -0.0068, sim -141.0608, loss 4.7465, grad_scale 10.0000, param_scale 23.8957, graph_vec_scale 0.6997, sim_pos -30.2703, sim_neg -161.5776, sim_diff 131.3073, labels -0.6875, time 766.12s
epoch:3,batch:14, x -0.0050, y -0.0080, sim -124.4619, loss 7.6011, grad_scale 10.0000, param_scale 23.8949, graph_vec_scale 0.6724, sim_pos -49.8416, sim_neg -137.8730, sim_diff 88.0313, labels -0.6953, time 775.33s
epoch:3,batch:15, x -0.1054, y -0.0099, sim -157.5291, loss 5.8032, grad_scale 10.0000, param_scale 23.8941, graph_vec_scale 0.8749, sim_pos -33.7642, sim_neg -183.2162, sim_diff 149.4519, labels -0.6562, time 784.31s
epoch:3,batch:16, x -0.1342, y -0.0101, sim -157.7310, loss 10.1255, grad_scale 10.0000, param_scale 23.8932, graph_vec_scale 0.8702, sim_pos -51.8315, sim_neg -183.4348, sim_diff 131.6032, labels -0.6094, time 793.04s
epoch:3,batch:17, x -0.0469, y -0.0064, sim -98.6069, loss 3.3697, grad_scale 10.0000, param_scale 23.8924, graph_vec_scale 0.5874, sim_pos -24.5709, sim_neg -110.3320, sim_diff 85.7611, labels -0.7266, time 801.79s
